,0,0
3646,raQ1BXn6DjktZq5nWTErYHPJcvykMzdij1,1
3647,rHWbfVvZTVHBuyP2cYMbWmwxBdPDoQ4tMR,1
3648,rDWKkPmYx1SPJA7xMjjRJcyN8XQaa3ymgK,1
3649,rBD9wJyT7Kze9i8m1nkkKMCZjjuVAUUj81,1
3650,r3VMcbkCQzJUyCVNVpuhWJBuypNy5VComG,1
3651,r96QUzcTTcJgVGzGpJegBcV2xcWqrhsF2h,1
3652,rUPN7U5b4UJmGrnLKFfZ7tBjNLqAR8vVhH,1
3653,rwWiE1S2smBH8sMntSoQWbFNPHEmdfMW6B,1
3654,rE7fMTobz5HJugwPuf4xq12uuka2QpwhRC,1
3655,rQho6xNAvopcdydmn1GAX9SFMPqRk1NEFn,1
3656,rajBCYzknWZR7Vp3QMP84qaF4ntb5Bx7QR,1
3657,rB5JhY8yvkWz7wSy56kN25n8LiFyNpvA2Z,1
3658,rPCFdtb8UEABFVFhJStebmvhHhnWc9DnG7,1
3659,rPHSqpT7tEW4dG57EhZSw9ve1UmRrq24ow,1
3660,rDtzHJEMcGz9tD8TS4oTxmQG8Nqp8GCGoF,1
3661,rEB4mi75GoJcqnLs62m9ciDBBzDr96JhUS,1
3662,rwtWFZVY6oMxHgpPYLJmhexm7UiPtn2cSP,1
3663,rNbV93H8S1d5rZZKGKubqySiW9vU5no5SQ,1
3664,rM1aA6CSj5wNBBDzxwZKYSRipHMxaiyFp2,1
3665,rGSaikMUgoj7Ce4BzGSntuSmgMwAAPXw6L,1
3666,rEnfBwhGKSWB9ARZPzoCSfwhTmoX6ML2t4,1
3667,rJoUv7EJHzQZ63DWZs7hBohaibV8HSWGZD,1
3668,rNBSQpeJGhtDwWufvQQRLd6uMKnEcW1QHJ,1
3669,rMKtDC42Y7qcjdNKLrhqW94DKhoXTxpNW4,1
3670,rnv4Sv3iUvXS6nAHz5XNDf1nrk3dohYhvM,1
3671,rn5pMXtbwAfsMZ7LENsquM9BeoDbPc4hVe,1
3672,rhvsFoW7Eqe5j3kfZpy6yXC5gSCBgcfFaB,1
3673,rNQ4KMqJ8fuBipy5bot1tLKKTeH2L1jkhy,1
3674,raJQyZAGtZ1NBKevdSNT1kRNiVANkLHUhu,1
3675,rJVj8D2UaqRQBZKBDDPxPafgR3zpyivRcW,1
3676,rHLNjiJNSLYuv5jEytLhNg86XMG17KUWvz,1
3677,rsHZtMZ9iYugEiWfeCeRPsShEoRnkvzmkL,1
3678,rf14fg9rGVQGgEo3C3uKNWb8nb6qRLf24J,1
3679,rG2HhEBQpNQQ7CZqovmaKrtq4kszrseiHK,1
3680,r9HcDSWKYbsyuVHFE8XhDMJsN4puUcqH6H,1
3681,ra2FRxMbx3VPww3FcTDBgnHy53GemKkpXZ,1
3682,rN4dE29FZ4SMbVFugviG8gmxddkdgvUSH4,1
3683,rUq5UX8SGYfF8ycLZRtBTtzzA8ujtZv8PZ,1
3684,rBsPg7uMqeFiR85DmtTYmCuD6xFf4zN4Ej,1
3685,rKRmP6yb4tgj4FdzDKRy4gZrf9hmBsKWYo,1
3686,rEeYCAXtcK5ekVozPKA6KXZ8toWSS1ueAt,1
3687,raYr2wynmmSgcJvRDzNmGPtHju4PuEgKXc,1
3688,rEa3RBqeShRtyPV3ACp6dQiPYWgvvsQpts,1
3689,r9hRfFjKRGzb96DoCojJpW85cLboDuXi6S,1
3690,rDKk4F4ZxwiTgZ39xFVSHY8pN2ZXNM6GFn,1
3691,rLQ36esiRBeyfREGCWdG3BHj5SSbDvZEre,1
3692,rJLTemsKmKvdYMzxCLmzNbkCbBFj72JWN1,1
3693,r3dRwf4wTr7inv3BDy85E6Zj2sc2t5bDB6,1
3694,rpjcpLfgV5mrn5N8KFmZT33dY9giy11ZKp,1
3695,rNJTc7PUfWtxeRTzSmAj1chRLg7nuGYmfV,1
3696,r9emNn8E53QsZFqphv4DMpZP2Wd2JFcL7F,1
3697,r9qxvgWJxhLT8B5m1TmnkP3f32SPtJxEQw,1
3698,rpZfimhhdWZS8gBhVxhZUFsdmX6V6X9MEM,1
3699,rsR3ZbSDo53fC6ZoqL71kNtYMRA9PMqSBF,1
3700,rGHFffEQzdrwdrKtGRa5TuLhNKA6d8gYXo,1
3701,rM3czUCrVg5CZChMarEFcc1q2nDM6XigRV,1
3702,rG2y1BDCsDp6ptFePsUk4qzbn63FtsAQ3z,1
3703,rNvmxvmPzVgPormESQparLeGMcRjRyLiAb,1
3704,r4YYDpNdZHeX8TYUSWrE2RK8NaPDVWTTJQ,1
3705,rUNLJ8qCMqnSDwaqE2mZ6m2qynTzgwsAUP,1
3706,r9kZAPj8oz5qyvpmPAZ914eX6o6H8fJzmN,1
3707,rJufFoajEB3HRjTpqKXBCCzTNhbD6qVmG7,1
3708,rGLatNwH4th268hq5gahd78sDBw9PSp5vh,1
3709,rfqb542AjsKxxmdcZntveGn9vCojf6gFEy,1
3710,rJfaPf9yFGnAYnKobYrffn5juWeUwhHTG3,1
3711,rUouFeTFwqbJxgZvoR4xa8sByCpacdeCbK,1
3712,rww7bYVnWZ1WqgQgm396TJtAX2MkQoLknE,1
3713,rBU2s99UkHcvYMBThZP6F4G3ejV5ncNHtL,1
3714,rhoRD6t18tqJ2gqRm4a5ZQneVErvKcZmfX,1
3715,rwkkaJgyjFZEtTK6bEJ6uAbJLzNjt96yNb,1
3716,rGTTSazfLn31TrVEvy4KCdNie2zycvLFBo,1
3717,rQL7wsoECxmPtnRNx5c93jLYRzyLWTdBh2,1
3718,rLmpFMT67vnyh1SECA6VtkLghjC7RUumut,1
3719,rpQPcX1R8tsobPcdYSQevaktWtYvayj9vB,1
3720,rUVoXked8zBsSTsbJ3AwECZ3TeBzJWdFqz,1
3721,rNK383ybvDnVTN35sJSAUJKriTEaCmWBES,1
3722,rMiNdPu6hLxv4bMcLcEJsLXBj9YZyvRn8k,1
3723,rajgFM4VAQxuJHgoudExox6dDy2PoVRKoU,1
3724,rhrez6FB2D6LUkyvp6VNvtG3ijheLfDExh,1
3725,rhjb5FZTNAMMPdcR1Zh6PQUyVk8gEtirTt,1
3726,rfrsCU8KXrPeuK3ArSUdoeTqYHrgkVx3k,1
3727,rn2Sb5eghHdx4tngGNAuYVA9fdhVkkmD8r,1
3728,rEqRebiKM9mFb7YFUDgyC2iezS7YanGv6z,1
3729,rhsSPThx97AkHvw4GyeuoM7ksa8bjxCDYB,1
3730,r3btuSZgXC5C5wqPdhXMDgBYCbtLLwbFQr,1
3731,rG2N2ok66nBgCncnBTLe1TfyPcBoYfWKDc,1
3732,rHfAoe3YQfZx8h46epyZnWS7Gf9bZBka6F,1
3733,rMpHVvBihf2ixLtR7JzPrEvSTodrsJ4eCN,1
3734,raqp1TuB5qcXcYTqmuZicuJKRmEnwaMMGM,1
3735,rNsaRjjote31ogo2kr9QSdJ7WPLBVAw1Fv,1
3736,rn96hbiSXr6LHz9VHJHzGrz84pfje1H2sg,1
3737,rMCMNQdTEyDVCktzvA8uuadedmUHk48EMs,1
3738,rf4YVHFjKjjs6rB2XMnAFzxB6yuk6Xf8jH,1
3739,rQhTNoxAaL9neF4VNfR9XCUrEkhJzxhKfF,1
3740,rDVECVF697DwpNCGukh6VUVcLDxBD2Vizx,1
3741,rJ572eMy1Jq6bHZ1tqvfVRyQtofEpQLyEE,1
3742,rawMMfLk5R8Ch8P6gZn2h8wihkvF4gHDio,1
3743,r7cSF9RKg3dJdPRXLFs6LTHsvfDLqQAfU,1
3744,r3hRygDxZYGPCjtCzFZi9PCEAZyF2kayUd,1
3745,rG6FDfqtLSoDfVWymWL2AMNniahFRJJUhW,1
3746,rE3VhVhbWe1P3KbiaJDD5FTGrU2jFZ3e3E,1
3747,r9ei2e26ebDZVUVqGvscQdG6afLvsgPKLT,1
3748,rB8PDCaJstiadGaM2fw39pyM4fstEwmELq,1
3749,rfw1VkWtyNdjNDUsigMssrXtVpL4qd8L6T,1
3750,r491vHURkqt9jJbrFrh49fZHQHQS7Btxa4,1
3751,r3JFS1DEKnfYwedetTu8HyKAGuF7NUqCfQ,1
3752,r4fEi5qmBjca1YU1dSJ72ofnuDtFmZSBh2,1
3753,r4JP2n4DKm9STqDwuiZ93H9AZduaYHsRy3,1
3754,rUjaqjoaqUFNvDSyv1JTcJh8H2omqtZ2Re,1
3755,r3kPvwQQyXWYqz54MzPY24DwDVMo29N1bm,1
3756,rwdhLLGwxZjZ7kffPcf3UHaVHtKE1RjEZh,1
3757,rLXTm4aneycdHhy27cibjYa6Ky9ECboa36,1
3758,r9HMJsN6dHYcg9LfSwDe9brb6mcJ2EpvBU,1
3759,rQarbNecunPyNwFanC3v32QY8ym3ftLjXJ,1
3760,rGBm6TPNCfvfbNF9Muui9Gje5zSYYpPnxK,1
3761,rJHtzUNHyY29EzCyeXg2iKtBuPDYcnSKts,1
3762,rLc3GVXhdJCTDfoRjA4Sva7UjmDpmtMvpk,1
3763,rDSjjjL3qvUyVvUNXUmAbDHh3cNQY5ojVT,1
3764,rGZe6scigJFf3yUorsuU4YZKUkb4EU1ZoD,1
3765,rf13TVo84jnQcyiQXbBz9HCmU3gM1qxTTt,1
3766,rGCQSFA3EANb49Y7no7MMBoDb5y8SLLL9w,1
3767,rf5ZUmTFNcGvMWGYsbGcw39J9gsczZs2pT,1
3768,rMtttGYo3TJpC9djpsWJ53Q2zePh8wbdJJ,1
3769,rafkzcF992zug6jwDii4Tmy5MwPE92WhBR,1
3770,rUvLRHuW43o2xnvJ9wQT5EUfDYjoQqC36f,1
3771,rPFExp2QNkW1SoNXsPCHDdbq7GNhCUBsUf,1
3772,rUpeU55a45qrL3j9T8oCWd2DWtCUpwQ9Pg,1
3773,rKHLq78BDRXNgYpvZMXqmsYnXS6f5GxyvQ,1
3774,rw15euciCkKd9C9jRCVZbDGpHERKoMCH44,1
3775,rwt3di9PmaMVyp1P3hTEiPVcmu2BJAhHZj,1
3776,rPLbw9sFZjKU8T4D4rjRBNwAPvWV4VFyQ3,1
3777,rn8ii6h4utHpmh63CrAQZZkzv2MuDRy6NF,1
3778,rGMAip6dAcntuWrseyxmMWwFunwSrwFBxw,1
3779,rs1yJWXhRNQCJ4LpVcqVZ1Dwj2hAHTmyP7,1
3780,rh9ZMS64eyuPQEN9JEJNmc6GVR16zVgnmf,1
3781,rU9sk13QxxrCmgGV69J5kmTFj7Ktikx5fW,1
3782,rPAZeN5QYXuaHoRZGWVWcvotEMkBBC4mMb,1
3783,rMdwBbaGHnxDcF8RzkngigZRkGJuTcy4qM,1
3784,rwL8epfaK3S4nmTeSAiZZvjzgBPfbzaHbU,1
3785,rpWxURMbHr4xn35WzcdfTSRrCYXr2gzXcb,1
3786,rLKUf1EYQFZGADo4sVNtA5zjV52NcN1JVd,1
3787,rELZBLWJCBPfQnzsGtA95wndYx4kg5e2W3,1
3788,rNRMJjyqCiV2KZxa4cfFGgzaKjrHCXFE8j,1
3789,r4bkGdQeztLy5stDzh72gstv3PMRYyAT5B,1
3790,r3ECHZbbyTvE5qx4y6wx6CHjP1AidbbERy,1
3791,raXFAK99YFeAx96fARTWjrKwSYPH2NoTTA,1
3792,r39fPR6mBLtVyBqQf6rZEL4eu9ztud88VN,1
3793,rBQBP71Kw5v4DZsvf4qz3jXnNgU18WJdAo,1
3794,rM4WHWyvtc9JLkpLbr4RvAMpojz4mtzqau,1
3795,rnLhg3zg5Nf3mpCDyoxC8pXjcNqujrS4kG,1
3796,rUbhRj5rKP29MJxXoqZoKk8brkj8xT1BR1,1
3797,rUf7FQu2P14LsVEWHXY3PnDYnXoTweYxmL,1
3798,r4qibQafAvg14KV6Cfuj5aEN1c1pgpAWbd,1
3799,rpYYRrhDKUCNfKpaouBwbvMUsVn85xXkJ8,1
3800,rra3Sro561RPURtsrP2aYt59k3KJNfetDh,1
3801,rMdUb3Cm7ZsxTdK1uuVbR8ySNGLmKixnUy,1
3802,rDUCVkp96QE3Dd73ymCr9JGFVpjJdjss9c,1
3803,r47JkqHmEsVv3D3iPm2tZtqat8WfZeBPF2,1
3804,rh4EbDz8JhoztJQiJ9QLBsFCWVqdN41q4L,1
3805,rwHbQ4fzb4jttx5a3CmKFFSqTTT1HJtTnT,1
3806,rP4XKSiF5e5FG28DzLzNwXWVY9mnKH8hFp,1
3807,rU3XR9m2YZhZk2AaFoNjyQFhSeidL4DJE5,1
3808,rBz6n28q8Dw5aHQJX8Uc94wNa9Z7effwkU,1
3809,rLdjpFpz1FthhrCqbiqRE8Ri829k9fyLjx,1
3810,rDtg2Wmz24gQg8KMnkW7e6CPNEdHxiX7rH,1
3811,raRXhmhJHacoBYd6vVXYdyqALGYoRhe3As,1
3812,rNQn12g2LB3LkktH29JM7gWEjQ3Go7Mjeg,1
3813,rnrnV5n4iaUm2yWMQPvzLowZLD1GbjjmCe,1
3814,r4vNRNZbPX1oZdmprNDqYcNr7BLSixwU29,1
3815,rJdyP7yzkbvcjm711wR7pJASeLFf7435Uy,1
3816,rHrPYXXXzo9Kd39R9bw3TugxayXeyPwzj3,1
3817,rhzeTwcBtueLU5fFQSevUeUPCJzMwhRYUK,1
3818,r4Q9RzbuzraL7WcDtnhEuLwAxcBrZ5gRyW,1
3819,rGe9QcYPjkiKdCtBscYbSNEp8xoUe4s2o5,1
3820,rEUywtSvTpxr4HXgtQkpsm2muPTqncJahw,1
3821,r3WJDPA5ZPivXoGzGWHii11sTgkTMT3Www,1
3822,rMnVQyGcsHjx7bKSHceqP69RyFdxJxzKdB,1
3823,rNNCWiY7ghe2R9LSzhxEx8dRUoHmSkNAV2,1
3824,rftsERpctAyey2RiwW1orbxYyZmh7q1EER,1
3825,rPFMP6qVnj3YYUHJ7ZUbdctpJPUtT7m4RB,1
3826,raJXyLJVZMDKwnwhTb8xLLHLxF37ZJaWHL,1
3827,rPLHA5aUVMAf6yaCjrm6dH1DWrGUweCBdh,1
3828,rw6McfY41YPiQGuK2sDEzRERTyZBhDrERs,1
3829,rEa5M9QMZyhT8TFZG35drPYKtevwvXH71L,1
3830,ra3hK6dKGwTLDhw4PwhDjZ46t5vSnxkdJM,1
3831,rGqtyJ7aHakJBrweTDyyDA9xhbVE4Fbh9u,1
3832,rwu1bY62NzyDXugBk5XEPAzTwsympQZT99,1
3833,r4CGSDNisX8X4m6JKcsGxkQKu28yzXarc3,1
3834,rKSc9icZHH1AgUxdXeFxuaVU67kWFrmxVu,1
3835,rJWm3k5K4tWwUq7AAUBkwuepvVpHyS1asA,1
3836,rhoHJ2A6evpHFXDtGXxUPhNyRyFpLUag4E,1
3837,rsHdoWG2uY8wrx4YvJ57ZS1LPQPbWrpYzX,1
3838,r3gZ9rtp2E8HGsrjtBTEpHpvNsi6WuaVoY,1
3839,rBEgQ9Tegyup32MZdQKMx6zG416y3fqpSu,1
3840,rL6xE7WqeNd3jCtcHW1Z4NKhkWLDmDcXjb,1
3841,rNun4JnKALdBnHbAUa2ZBKr6XME4FDcrth,1
3842,r9Ugos1QZkwgYQgTGjZ7xmkbEaPqypWHU8,1
3843,rDNQ6grWGHMgJho7YAPco3CTZUCjxkUoF,1
3844,rnvooVRYHLsckjvxUpRLirwLhMLxuMEgZZ,1
3845,r4fpQH6hRBgvYhfrpszQtVa1zDj8ZziWea,1
3846,rPWHY67DsjD3YQ6c378nSNHPwWH2G7vtGL,1
3847,rHEJ9GrdD5rVc5272eDCsJzaGiLY2SRcJf,1
3848,r4Ckdnsjix1B95r4scAGrAAhcybR4ehdDs,1
3849,r4k4D1G1FicbVEnaaQmE3ZAZ7Vh2yrQ8jS,1
3850,rpCm5nER7EjW4i1YpnCw6DdWjdKNSoe2jP,1
3851,rUA8WmMB6f2SLBtwcKj1dpCXEyjMNs4Yyn,1
3852,rfC5y4uocMkkxSf5z8bQrgBHjNJ6HXCz8w,1
3853,rMaeMKGL1UQu3mQ9fcbmrhCPeYbFq56WWo,1
3854,rQw2hqi5SVWPvZsZGewBq1ZUMJi8sFj2pw,1
3855,rHSfaq59piq6CX4cbC2b7GqREH985hrkMN,1
3856,rDgLcMA3sBi5Hn5M9k6kB9Qq78Z2RkL3c3,1
3857,rNLofB6sNhBYUhfxroXspUFnte8rFF5cd7,1
3858,rp9XwxNFHxAdwF6rhSju95rWKPxZDCdphY,1
3859,raZmEgckQk796WMyRuBDxE9FRspw8uuCLU,1
3860,r53mdFQCkZDLwLoycmKmUKpmZaSoSMYvr,1
3861,rzrjofWGxwh5JC3jrPpRRdX7GjytCHwW7,1
3862,rJcmJx8AuK9DqeUnURfxU2yotiGHbQo6ip,1
3863,rUxgLi9UQQkK6y3M21nR4WdHgjGbSedVfU,1
3864,rKWTsPyxHZgkCNuEvZFLZRpqDBruppr1aG,1
3865,rHzBqHVrSknK3n7YCLw3LMtEjpRyJneteA,1
3866,rh3a9oEsBC35kW83HSx17sg5f6qArspAtF,1
3867,rHo33ELyqbPWP12ywaTWc8k3Nt9bFDamLF,1
3868,r31df3U6qj5G3a3GjkRpFFbEvAt5JZSHWp,1
3869,rpqFF33VfvcpU1QyJC2EN6wBwPyfebCCBa,1
3870,rQffFjE9AyiGaFrQLJcgp5PPsPgMrGgicY,1
3871,rf17ejWZdQqBXF2ZSAASXc4QzEawi8QJhL,1
3872,rDdiz1kL7uhDeLzFytCn2iGhhaKirjZ5BL,1
3873,rUaD7kEp7e9J859FEEJRk5pL4dwLFJ87wx,1
3874,rMKiuSHbgRWo8QJjNxK8cnuu1ajJ4VCcdu,1
3875,rn6wSSWp1WCXnJeffJDd3VzTSPDK1XosxA,1
3876,rPmBa1esMyFbZPe6YR9Jj7SokVvGZDjTcW,1
3877,r9HL4fis2Q6fp1AUYmjD3maiTY8WbjuQEo,1
3878,rDp3PptZwcis9V68UNg39tXicXsHRYN3Vf,1
3879,rJAiyvrjqh4vgoTxEs7P46YDfTUHkX6fAC,1
3880,rsknMTGc6SkxJfwpco3cwWnX8qqG5FH3gs,1
3881,rHLBg2ekkuny6Gq6jN7Yy2YgGTmEpcSWFU,1
3882,rwcdB1P7TZXR146hHt34K4RD4BrqTBVmzk,1
3883,rsWAhSoCSjQ4uReAQDonMw15oAb8jAUeQb,1
3884,rnABF8S9PzB4o8gAQWcR7Q39qU9wcd1t5b,1
3885,rR2qWf45UMJ3j1AcnADbVAcYY33XrfN2T,1
3886,rNpoRjs5ZwHwbLq9xfspjvdmpyELJuHAdu,1
3887,rwHyDLuw86jtELmaBzrQJLQxkQj2NT312Z,1
3888,r4mjQgLsAKzuqo3wBvxWbvm2mdzPgeUMty,1
3889,rPzAESn4RDKvwdrndPDvM2VUsw44QvYR82,1
3890,rfMgem6CtDVJtce2UdWo5z4zovJwEcGGUb,1
3891,raZHoAJBdrdaJqc4rrzTFyfMdS5121xz49,1
3892,r9NS8E8qbPcwAHJn5QfzhHnVAv8Fb3VA18,1
3893,rMWZXCLiZtsExDSqD7W3wqNQkbdxLUiCV3,1
3894,rNqBFSkfiuwkAEaSkoPsZYJFSCAAEghTwP,1
3895,rB7rJgRci7Vd261nYhY9UYr3sHSS7wmzGo,1
3896,rL2Hz8M8wabdz1UQsGRZwPxZPuSyWdQfkX,1
3897,rMJyk4Ent1YhdBPgn2MSwvH2YXSYrxy5jt,1
3898,rQ3udfNxQxPdKYhSBZVXFuvkb2pBvkb1UB,1
3899,rKAvwY79sFu4XabyrMqKbpjZstAnpRHbWe,1
3900,rDCrgStMZ8nJdi4dLX5EMXbSRJE9XUAnsY,1
3901,rhguNeP1CzaQYJ3huFi6xUfaLuaAqYaMem,1
3902,rEWkKi788H4g9jXEmgPLedtd2hGJSJsmP9,1
3903,rakuiaUMM1w6kLsv2kcK1KqkAhqchSm9HG,1
3904,rUF3mrN58XtRWPiytMq9W5Kg727PwRJSs4,1
3905,rwjNxDjhEKqBdQaUVodKbm3VrQpNep46pu,1
3906,r41AMvu8LU95Vwq5v91cXg9c5VFkvFfWAU,1
3907,rDNvCRRku8DNmaC97Zc7GJA6UUvMgrW8h7,1
3908,r9A9kfyfoi6xWk37v2TtaPc9NrBduoQaVM,1
3909,rNSYLtcbG5cEyVWLunGnEo5S6v7MeKspiK,1
3910,rDSffC9sYytWfKWRUFrHQhftpibboQzm3F,1
3911,rHTr4RHBHi45PHG4vKhJNdngQjj2tA4yd3,1
3912,rsdgSYAyDD6aw9kjJkSW11zmXvkBkdJmdi,1
3913,rG7mFCmxPRpWtxCVZ3qhCbqPLgAWZ57UvR,1
3914,rNDKgodfUy7zenM6c7Xu3NazsiCoiUAjCc,1
3915,rhKyBszpd2u5qoDr6eRUaY5V4YVdeQ2vp2,1
3916,rKXBSVCNDn9ujMipdMFJ198RbnkZjDJvCF,1
3917,rpqUsTWSVVuTHEX1G63YZ9mw8m1sYUvGtx,1
3918,rNPCcLThveuZJgmhHgJnCW6Zdj7TW16Cuk,1
3919,raVa63YF1y4UY9cZrsYxkYgbRpYVmm8fpg,1
3920,rKmJ7XXQikL8o43yY4aJz7rCt7XrPY7JW2,1
3921,rQhtwnDn3UY7yDspxHgVoyZEhNxn8usA3j,1
3922,rwGiPPA5QQaaXvk3XA8nRytFaK6Hv6ZsEn,1
3923,rUXS7g9XNVdCReDz21CWfP29uaN3i2m3R7,1
3924,rMuDvMg9JvpjymVEeNemTfQoKZAtbeE8LE,1
3925,rLBpGVNio9Nd4YeTgMJ7tDJ9bSWkSGnmBf,1
3926,rpcUpKGQSNLtjkyan4YVXVngYSaNFrgS7n,1
3927,rKZSzhVWuEtxvXLTgsHc8vDmkiqSE9pyx6,1
3928,rBjd5osvLCJjHy3MaaFLfQmg7EyyFjsXy4,1
3929,rJVsPNj6oJNRNSDxJPYLt7Y7yLcWYjvmB2,1
3930,rGPkGgXDwmME9aFB3sBBLxAc4fbqbEDivo,1
3931,rhBKUAs73Mebw652eZQbPPUxVzWjoFBsGR,1
3932,rGrVuib3Nb5ARCTmfZkrCPCfpVGL8nxieA,1
3933,rJmwBpd5BV38h6Vz6FHeDYYiazDBQLAoFW,1
3934,rf7kbAZC421QJAcpnXqcHLVKQATEvnvTuz,1
3935,rLKWvfYNi6uFmmSgMjAvKyhTXMFu2rtSxW,1
3936,rH7iFzEymAti9Z8VvkfYz7CbgroGo6EEJZ,1
3937,rNecmaK74zt4MpsZdnKcWkrTgA7T6SVvoG,1
3938,rLoC2D7WnuSWA857QrmeAitBg57wKqRVy8,1
3939,rnxd9hrTucXgTJmbCRJY5vBVSY7kt4kSad,1
3940,rNPyJUmq6TWhdtoME9Mp4Z68DgTTPPsmHS,1
3941,rfmeN2TkzQjd3cCQ2NBrvZFhvRuWnWey3b,1
3942,rU39L1f5BAFddyrkiAFNVMhnNuF91TxTxC,1
3943,rfqn8SWmtME34nS4VGtd8fcDNg9kwWMpY,1
3944,r4E8scDz649iEDseRnnszj6fcd8czSGMfN,1
3945,rDZLZkUwwBijhqQ68fSChXCftGe3EuBDmX,1
3946,rK8BwPHHWrBYxSJ8QLWFzECri5RTuTGL24,1
3947,rfCXtDVUrF8AzoVcqc3RcTz6ZeAzXc5fGG,1
3948,rKTT35NsygVDS5S5nMycNPpyzdtZeTXU1E,1
3949,r4GCTq5dEzi4kemQB4c4Vfg7JETnMTVvKX,1
3950,rLRDzn9ahNQGKjAC6FqeSudxLZGFBpocwy,1
3951,rnxSkxCxhZHFSTufxBcg744GHBY35Uy2n2,1
3952,rwDCSdtSkYP2g84R7yBgF9KZxsSbAwVKNT,1
3953,rLMSbMudTfffxzrtzqARXRGCfwQ39bWoDC,1
3954,rUfognvsvbc2h3TV9q92ZeiEpJEVU6AYVe,1
3955,rNqQiEUiy6p8At4Ydri4UxFrapF8y3CTkE,1
3956,rHEDrRT9mjkV6nTeogXT77eizj4aUNeV6G,1
3957,rM3HX9db3AcH8L7hcQwnfWdegj8QechtML,1
3958,rN2Sj5bUUgP9fx7UqRAvArCkX126MhgjUF,1
3959,r98kg7w61f3wFVV2ggx6nCjABiomPK4Cz3,1
3960,rULw7rndLden5vA17FE4XfwSUABiUzmX69,1
3961,rMuTZWdGCCDTG2enstZwXwzT6CEbRhg283,1
3962,rPKp4yAsVmEyXP7daRzDYmxWMVL8skQnSm,1
3963,r9zNs7H3o21eYeeDggJ1FMU4sQN4cFZrRr,1
3964,rByq3rjFEkgEQA2iNBKFVBRtimJ8TPnUNF,1
3965,rEKVVMGh1Qi25Fpw6E9c2xUJdTJB4Y5nZT,1
3966,rP21UJGyhGqCePdtoMssfsLifNHCfo37qH,1
3967,rMr3BgvYzH7CosAAa91nViTrjZZewCt6Lp,1
3968,rhECpZNXnaCWvWDJrtVmt9QcbX8cL5LMEu,1
3969,rwt6ce8NQ8oJv7ThpgrcHUCoxqhRV9YMb1,1
3970,rL69YVhbYEH3AMLvCf6fRx5j1zoE17K5VR,1
3971,r9JiVLEHwF8mXPe98YEAkWK6yk6iBCj3wX,1
3972,rDYWokPDFyzjx1vdrJZZvnJXeLWb4PPU3J,1
3973,rwuhF9pYjKq1LFU2xk7ZjstqttpyywhRR1,1
3974,rwHZZ4hrtgFTnENgfRWBEJzhZ6wuiM9Nhi,1
3975,r4hrENMut8YXVa3odr4dLtFL7EQLmjLBGJ,1
3976,rKtCz9WbznYJBMFoaH9o5YN2fRMrCcmidP,1
3977,r4faRtN5uGy8BrVKAuXHpz4fui3phq7AdB,1
3978,raJt4UMB7U99WZpNLLPq4diQLDXS2gHARd,1
3979,rPkG5K5LBC1pMWvC4sagvpfEaTScw5hvEz,1
3980,rLUXBQCWUrBivxyZah22aD2VyzBteSv6Ye,1
3981,rPdqFpVixmzD257pVTsf4v8NedsKy1yRMn,1
3982,rPEgVyAgqoCu9aqmhiun7QkigNnUnHdhve,1
3983,raJwBjBGaFneD8W3sX6gVJx5sUgjapQqCn,1
3984,rnuev5pHePCfL86XHgn1obtAai5p7a3RRZ,1
3985,rsgmysJ7QdtKny8TYyF6RSbaSHN2oNxrmF,1
3986,rhvRggv58xRZghoLN8cV8soBSgAdZyiMHo,1
3987,raNpHqzvzWuoobvSAPHfogvzsKU6pGRFDs,1
3988,rPimHngXH4WGgtAdArLbACJDyHmJ9oWkpu,1
3989,rBbMEF6Nwwi8qCwbZ1Ez8At8R8UB9Hi9yu,1
3990,r4ftU5XKVjQJe7cAudnkXTzH7eMhjN521i,1
3991,rLk2cmqJtdQEk2ZgPhjYU5SsRR8jDmsX7A,1
3992,rUVQZgVxDBBMQVmwvAY2dzk1NNgi4bipPC,1
3993,rwNV1r8c6KVaqgQb9FPzTxb28UWWRF4FZV,1
3994,rGP6xbVfZzB6TPsfSaMJj6zkmAN6U1umii,1
3995,rN2qZbzvjJEtN66gEpW6JJAwEz4req8KGN,1
3996,rpxjvSM17X786QnFTggBU9CJYsjd9DqtJH,1
3997,rsd5Qo5mASmTwWDeXmVPtuq8Q4w7PX9bYD,1
3998,rBq3aDpTUqMy63ew9ha7ubLTDKGTGWpKE7,1
3999,rUy5UTp5gUmFPxVJ6sQt69YDERfhTpVhBc,1
4000,r4yRuFumU1rQCaGjazaJaBrfBwQnudsWQ5,1
4001,rfbwd7pX1Kg241AvQFtJD4Af8JR1xDQTLP,1
4002,rfh6LCz9X9DuZ2wBXjNLUdUnax6MswsGKQ,1
4003,rJo53u22jxzSFiSJJd6xpzDeCXnTX9au4d,1
4004,rB7kTaZurP9CkY5ukkEsfXJiYvyUWLWY4M,1
4005,rnJWw7FU2QuZbbmBtWTFZhghJzFYrEs9Eg,1
4006,rBhun5gxmRMTWBtuHiqbNF2sGzwbkVyCov,1
4007,rpAHtsEFevbg6G7pLd3BE7PKKeQfJSYozt,1
4008,rBjojqjFfTXcatQUnEMhmmYr9mK2mVqCKS,1
4009,rfBvqdctJYZyc7nvAv7KhtM7ViEmdDvWbz,1
4010,rGvCgBLd14wCmp7hSrBLQXVmPznz8ZY2k9,1
